aluno_id,Aluno,Sala,Unidade,Aula,Data,Fez a atividade antes da aula,Presença/Ausencia,Fez lição de casa,Participação
Estudante 3::Four Corners J1::Tatuapé,Estudante 3,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,2,2025-02-15,1.0,1.0,0.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,3,2025-02-22,0.0,1.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,6,2025-03-29,0.0,1.0,0.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,7,2025-04-05,0.0,1.0,1.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,8,2025-04-12,0.0,1.0,0.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,9,2025-04-26,0.5,1.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,10,2025-05-17,0.0,1.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,11,2025-05-24,0.0,1.0,0.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,12,2025-05-31,0.0,1.0,0.0,3.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 4::Four Corners J1::Tatuapé,Estudante 4,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,2,2025-02-15,0.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,5,2025-03-15,0.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,6,2025-03-29,0.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,7,2025-04-05,0.5,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,8,2025-04-12,1.0,1.0,0.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,9,2025-04-26,0.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,11,2025-05-24,0.0,1.0,0.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,12,2025-05-31,0.0,1.0,0.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,13,2025-06-07,0.0,1.0,0.0,3.0
Estudante 5::Four Corners J1::Tatuapé,Estudante 5,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,3,2025-02-22,1.0,1.0,1.0,1.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,6,2025-03-29,0.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,8,2025-04-12,1.0,0.0,1.0,1.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,9,2025-04-26,0.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,12,2025-05-31,1.0,0.0,1.0,1.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 6::Four Corners J1::Tatuapé,Estudante 6,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,3,2025-02-22,1.0,1.0,0.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,5,2025-03-15,0.0,1.0,0.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,6,2025-03-29,1.0,1.0,1.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,12,2025-05-31,1.0,0.0,1.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 7::Four Corners J1::Tatuapé,Estudante 7,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,2,2025-02-15,1.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,3,2025-02-22,0.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,4,2025-03-08,0.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,5,2025-03-15,1.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,6,2025-03-29,0.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,7,2025-04-05,0.0,1.0,1.0,1.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,8,2025-04-12,1.0,0.0,0.5,1.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,9,2025-04-26,1.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,11,2025-05-24,0.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,12,2025-05-31,0.0,0.0,0.5,1.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,13,2025-06-07,1.0,1.0,0.0,3.0
Estudante 8::Four Corners J1::Tatuapé,Estudante 8,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,2,2025-02-15,1.0,1.0,0.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,3,2025-02-22,0.0,0.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,4,2025-03-08,0.0,1.0,0.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,5,2025-03-15,0.0,1.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,6,2025-03-29,0.0,1.0,0.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,7,2025-04-05,0.0,1.0,1.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,9,2025-04-26,1.0,1.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,11,2025-05-24,0.0,1.0,0.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,12,2025-05-31,0.0,1.0,0.0,3.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,13,2025-06-07,0.0,1.0,0.0,1.0
Estudante 9::Four Corners J1::Tatuapé,Estudante 9,Four Corners J1,Tatuapé,14,,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,0.0,0.0,0.0,1.0
Estudante 1::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 1,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,0.0,0.0,0.0,1.0
Estudante 10::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 10,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,0.0,0.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,1.0,1.0,0.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,1.0,1.0,1.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,1.0,1.0,1.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,1.0,1.0,0.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,1.0,1.0,1.0,1.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,1.0,1.0,0.0,3.0
Estudante 11::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,1.0,0.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,1.0,1.0,1.0,1.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,1.0,1.0,0.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,1.0,0.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,1.0,1.0,0.0,3.0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,1.0,0.0,3.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,1.0,1.0,3.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,0.0,0.0,0.0,1.0
Estudante 13::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 13,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,1.0,0.0,3.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,1.0,0.0,3.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,0.0,1.0,0.0,3.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,0.0,1.0,0.0,3.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),6,2025-03-29,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),7,2025-04-05,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),8,2025-04-12,0.0,1.0,0.0,1.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),9,2025-04-26,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),10,2025-05-17,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),11,2025-05-24,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),12,2025-05-31,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),13,2025-06-07,0.0,1.0,0.0,0.0
Estudante 14::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 14,Four Corners A1,Unidade Virtual (aulas aos domingos),14,,0.0,0.0,0.0,1.0
Estudante 15::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 15,Four Corners A1,Unidade Virtual (aulas aos domingos),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 15::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 15,Four Corners A1,Unidade Virtual (aulas aos domingos),2,2025-02-15,0.0,1.0,0.0,3.0
Estudante 15::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 15,Four Corners A1,Unidade Virtual (aulas aos domingos),3,2025-02-22,0.0,1.0,0.0,3.0
Estudante 15::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 15,Four Corners A1,Unidade Virtual (aulas aos domingos),4,2025-03-08,0.0,1.0,0.0,3.0
Estudante 15::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 15,Four Corners A1,Unidade Virtual (aulas aos domingos),5,2025-03-15,0.0,1.0,0.0,1.0
